date,open,high,low,close,volume
2023-11-07 10:00:00,148.5,148.76,148.31,148.3225,90437.0
2023-11-07 09:45:00,148.49,148.55,148.225,148.5,129748.0
2023-11-07 09:30:00,149.03,149.03,148.12,148.49,158969.0
2023-11-07 09:15:00,148.76,149.0,148.76,148.97,252.0
2023-11-07 09:00:00,148.94,148.98,148.81,148.98,419.0
2023-11-07 08:45:00,148.7391,148.94,148.7391,148.94,78.0
2023-11-07 08:30:00,148.8,148.85,148.79,148.79,111.0
2023-11-07 08:15:00,148.7,148.8,148.7,148.75,14.0
2023-11-07 08:00:00,148.4,149.0,148.4,148.96,490.0
2023-11-07 07:45:00,148.85,148.9,148.8,148.8,104.0
2023-11-07 07:30:00,148.86,148.98,148.73,148.73,12.0
2023-11-07 07:15:00,148.79,148.9,148.79,148.9,270.0
2023-11-07 07:00:00,148.4,148.82,148.4,148.68,46.0
2023-11-07 05:00:00,148.88,148.88,148.88,148.88,10.0
2023-11-07 04:45:00,148.44,148.59,148.44,148.59,28.0
2023-11-07 04:30:00,148.24,148.95,148.24,148.95,36.0
2023-11-07 04:15:00,148.77,148.77,148.77,148.77,49.0
2023-11-07 04:00:00,148.77,149.11,148.77,149.11,11.0
2023-11-06 19:45:00,148.92,148.93,148.75,148.75,60.0
2023-11-06 19:15:00,148.89,148.89,148.89,148.89,1.0
2023-11-06 19:00:00,148.97,148.97,148.97,148.97,749438.0
2023-11-06 18:45:00,148.68,148.68,148.68,148.68,2.0
2023-11-06 18:30:00,148.97,148.97,148.68,148.68,749440.0
2023-11-06 18:15:00,148.89,148.89,148.5,148.5367,278.0
2023-11-06 17:45:00,148.76,148.96,148.5,148.96,312.0
2023-11-06 17:30:00,148.94,148.94,148.94,148.94,1.0
2023-11-06 17:15:00,148.96,148.96,148.68,148.68,2.0
2023-11-06 17:00:00,149.0,149.08,148.97,148.97,6.0
2023-11-06 16:45:00,148.38,149.0,148.38,149.0,560.0
2023-11-06 16:30:00,148.94,148.97,148.94,148.94,523.0
2023-11-06 16:15:00,148.97,149.0,148.94,148.97,143.0
2023-11-06 16:00:00,149.0,149.0,148.94,148.95,2530489.0
2023-11-06 15:45:00,148.7499,149.04,148.69,149.0,369530.0
2023-11-06 15:30:00,148.85,148.9,148.67,148.76,128544.0
2023-11-06 15:15:00,148.73,148.85,148.69,148.85,78985.0
2023-11-06 15:00:00,148.72,148.87,148.64,148.71,97224.0
2023-11-06 14:45:00,148.59,148.8,148.54,148.72,166409.0
2023-11-06 14:30:00,148.56,148.69,148.52,148.59,177490.0
2023-11-06 14:15:00,148.67,148.695,148.515,148.57,90728.0
2023-11-06 14:00:00,148.93,149.0,148.64,148.665,138649.0
2023-11-06 13:45:00,148.97,148.99,148.86,148.94,64378.0
2023-11-06 13:30:00,148.93,149.05,148.93,148.97,82097.0
2023-11-06 13:15:00,148.61,148.95,148.56,148.925,90777.0
2023-11-06 13:00:00,148.87,148.87,148.56,148.6,187664.0
2023-11-06 12:45:00,148.97,148.97,148.76,148.87,182228.0
2023-11-06 12:30:00,149.01,149.1,148.85,148.96,140385.0
2023-11-06 12:15:00,149.02,149.1099,148.95,149.0275,58450.0
2023-11-06 12:00:00,149.0573,149.15,149.01,149.0204,58554.0
2023-11-06 11:45:00,149.01,149.05,148.75,149.05,113661.0
2023-11-06 11:30:00,148.86,149.1,148.79,149.0,102225.0
2023-11-06 11:15:00,148.8269,149.06,148.71,148.88,106255.0
2023-11-06 11:00:00,149.04,149.16,148.82,148.82,139174.0
2023-11-06 10:45:00,149.04,149.15,148.89,149.03,131473.0
2023-11-06 10:30:00,149.19,149.2,148.99,149.05,100925.0
2023-11-06 10:15:00,148.89,149.21,148.765,149.2,131723.0
2023-11-06 10:00:00,148.88,148.96,148.71,148.88,104252.0
2023-11-06 09:45:00,148.93,149.225,148.61,148.895,229436.0
2023-11-06 09:30:00,147.89,148.93,147.85,148.93,287379.0
2023-11-06 09:15:00,147.435,148.16,147.435,147.65,970.0
2023-11-06 09:00:00,148.16,148.16,147.8,147.8,131.0
2023-11-06 08:45:00,147.8,148.16,147.79,148.05,478.0
2023-11-06 08:30:00,148.17,148.17,147.87,148.02,892.0
2023-11-06 08:15:00,147.81,148.0,147.8,147.8,1009.0
2023-11-06 08:00:00,148.15,148.4,147.76,148.0,309.0
2023-11-06 07:45:00,148.0,148.05,147.97,148.0,220.0
2023-11-06 07:30:00,148.12,148.15,148.0,148.15,54.0
2023-11-06 07:15:00,147.92,148.0,147.92,148.0,45.0
2023-11-06 07:00:00,148.0,148.04,147.81,147.92,314.0
2023-11-06 05:15:00,147.92,147.92,147.91,147.91,37.0
2023-11-06 05:00:00,148.26,148.26,147.71,147.99,870.0
2023-11-06 04:45:00,148.1,148.26,148.09,148.26,29.0
2023-11-06 04:30:00,148.26,148.26,148.1,148.1,2.0
2023-11-06 04:00:00,147.8,147.98,147.01,147.91,70.0
2023-11-03 19:45:00,147.78,147.78,147.78,147.78,75.0
2023-11-03 19:15:00,147.89,148.0,147.89,147.89,163.0
2023-11-03 19:00:00,147.9,147.92,147.78,147.9,387818.0
2023-11-03 18:45:00,147.89,147.94,147.89,147.89,25.0
2023-11-03 18:30:00,147.9,147.9,147.9,147.9,387805.0
2023-11-03 18:15:00,147.76,148.0,147.76,147.81,1612.0
2023-11-03 18:00:00,147.98,147.98,147.96,147.96,56.0
2023-11-03 17:30:00,147.76,148.0,147.76,147.98,42.0
2023-11-03 17:15:00,147.91,147.91,147.76,147.76,3.0
2023-11-03 17:00:00,147.8022,147.8022,147.8022,147.8022,18.0
2023-11-03 16:45:00,147.9,147.98,147.9,147.98,49.0
2023-11-03 16:30:00,147.9,147.9,147.83,147.83,3.0
2023-11-03 16:15:00,147.9,148.02,147.85,147.85,580.0
2023-11-03 16:00:00,147.84,147.91,147.78,147.78,1283015.0
2023-11-03 15:45:00,147.9,148.065,147.8,147.9,369837.0
2023-11-03 15:30:00,148.03,148.03,147.78,147.89,156046.0
2023-11-03 15:15:00,148.14,148.165,148.0,148.03,99855.0
2023-11-03 15:00:00,148.15,148.23,148.07,148.14,83439.0
2023-11-03 14:45:00,148.12,148.25,148.09,148.145,73131.0
2023-11-03 14:30:00,148.025,148.18,147.9588,148.11,66604.0
2023-11-03 14:15:00,148.15,148.17,147.96,148.03,58127.0
2023-11-03 14:00:00,147.945,148.17,147.9,148.14,59217.0
2023-11-03 13:45:00,147.98,147.995,147.68,147.95,107025.0
2023-11-03 13:30:00,148.03,148.1525,147.98,147.98,70917.0
2023-11-03 13:15:00,148.08,148.13,147.91,148.0,49278.0
2023-11-03 13:00:00,148.22,148.3,148.0575,148.065,66306.0
2023-11-03 12:45:00,148.2,148.31,148.16,148.26,59600.0
2023-11-03 12:30:00,148.09,148.3,148.0663,148.23,57427.0
2023-11-03 12:15:00,147.93,148.105,147.87,148.1,72565.0
2023-11-03 12:00:00,147.93,148.0,147.86,147.93,71143.0
2023-11-03 11:45:00,147.79,147.9561,147.68,147.9,57951.0
2023-11-03 11:30:00,147.74,147.85,147.69,147.81,52031.0
2023-11-03 11:15:00,147.81,147.97,147.7,147.7,59239.0
2023-11-03 11:00:00,147.68,147.9,147.61,147.82,88577.0
2023-11-03 10:45:00,147.39,147.67,147.335,147.67,98597.0
2023-11-03 10:30:00,147.435,147.7,147.28,147.38,172530.0
2023-11-03 10:15:00,147.47,148.03,147.41,147.45,195472.0
2023-11-03 10:00:00,147.89,148.0,147.33,147.46,178470.0
2023-11-03 09:45:00,147.81,148.445,147.8,147.91,219574.0
2023-11-03 09:30:00,147.45,148.4,147.35,147.835,352587.0
2023-11-03 09:15:00,147.61,147.9719,147.5,147.58,2853.0
2023-11-03 09:00:00,147.75,147.75,147.5,147.52,307.0
2023-11-03 08:45:00,147.48,147.75,147.48,147.75,78.0
2023-11-03 08:30:00,147.25,147.51,146.95,147.48,412.0
2023-11-03 08:15:00,147.07,147.48,147.05,147.24,19.0
2023-11-03 08:00:00,146.92,147.2,146.48,146.87,754.0
2023-11-03 07:45:00,147.0,147.15,147.0,147.08,30.0
2023-11-03 07:30:00,147.01,147.01,147.0,147.0,182.0
2023-11-03 07:15:00,146.88,147.01,146.88,147.01,216.0
2023-11-03 07:00:00,146.93,147.01,146.92,147.01,65.0
2023-11-03 06:45:00,147.0,147.01,147.0,147.01,10.0
2023-11-03 05:45:00,146.73,146.73,146.73,146.73,12.0
2023-11-03 05:15:00,147.0,147.0,147.0,147.0,1.0
2023-11-03 05:00:00,147.01,147.01,146.81,146.81,69.0
2023-11-03 04:45:00,146.9,146.9,146.72,146.9,22.0
2023-11-03 04:30:00,146.85,147.0,146.85,147.0,2.0
2023-11-03 04:00:00,147.01,147.01,147.0,147.0,3.0
2023-11-02 19:45:00,146.62,146.81,146.61,146.61,194.0
2023-11-02 19:30:00,146.61,146.62,146.61,146.61,64.0
2023-11-02 19:00:00,147.01,147.01,146.6,146.62,732399.0
2023-11-02 18:45:00,146.73,147.2,146.6,147.2,349.0
2023-11-02 18:30:00,147.01,147.01,146.6,146.61,732477.0
2023-11-02 18:15:00,146.74,146.82,146.6,146.82,132.0
2023-11-02 18:00:00,146.82,146.82,146.6,146.61,36.0
2023-11-02 17:45:00,146.6,146.6,146.6,146.6,2.0
2023-11-02 17:30:00,146.61,147.01,146.61,146.74,106097.0
2023-11-02 17:15:00,146.8,146.85,146.6,146.82,2902.0
2023-11-02 17:00:00,146.8,146.8,146.8,146.8,6.0
2023-11-02 16:45:00,146.62,146.85,146.5,146.85,738.0
2023-11-02 16:30:00,146.6,146.6008,146.52,146.52,204.0
2023-11-02 16:15:00,147.01,147.01,146.6,146.6,2959.0
2023-11-02 16:00:00,147.01,147.02,146.5,146.55,2329250.0
2023-11-02 15:45:00,146.895,147.1,146.78,147.01,489664.0
2023-11-02 15:30:00,146.66,147.04,146.65,146.915,193428.0
2023-11-02 15:15:00,146.63,146.67,146.53,146.65,92868.0
2023-11-02 15:00:00,146.62,146.68,146.54,146.63,73016.0
2023-11-02 14:45:00,146.72,146.73,146.6,146.63,59436.0
2023-11-02 14:30:00,146.54,146.73,146.54,146.7,49274.0
2023-11-02 14:15:00,146.58,146.63,146.45,146.54,54361.0
2023-11-02 14:00:00,146.515,146.59,146.46,146.59,67255.0
2023-11-02 13:45:00,146.44,146.6395,146.43,146.52,61309.0
2023-11-02 13:30:00,146.35,146.48,146.34,146.46,48357.0
2023-11-02 13:15:00,146.43,146.48,146.31,146.345,40858.0
2023-11-02 13:00:00,146.26,146.45,146.2304,146.42,53808.0
2023-11-02 12:45:00,146.42,146.55,146.21,146.255,73656.0
2023-11-02 12:30:00,146.36,146.46,146.26,146.415,207701.0
2023-11-02 12:15:00,145.82,146.38,145.81,146.37,78374.0
2023-11-02 12:00:00,145.86,145.97,145.77,145.83,75072.0
2023-11-02 11:45:00,146.472,146.48,145.87,145.89,89126.0
2023-11-02 11:30:00,146.34,146.56,146.325,146.47,53450.0
2023-11-02 11:15:00,146.3857,146.48,146.2,146.3508,90646.0
2023-11-02 11:00:00,146.78,146.827,146.38,146.38,119887.0
2023-11-02 10:45:00,146.6269,146.7726,146.54,146.755,121280.0
2023-11-02 10:30:00,146.4,146.72,146.4,146.63,113773.0
2023-11-02 10:15:00,146.31,146.61,146.2701,146.37,149771.0
2023-11-02 10:00:00,145.6,146.31,145.6,146.2735,136673.0
2023-11-02 09:45:00,145.025,145.63,145.0,145.6,131768.0
2023-11-02 09:30:00,145.77,146.08,144.84,144.92,185159.0
2023-11-02 09:15:00,146.44,146.44,145.78,145.78,4023.0
2023-11-02 09:00:00,146.72,146.72,145.4,146.51,253.0
2023-11-02 08:45:00,146.45,146.52,146.41,146.52,199.0
2023-11-02 08:30:00,146.56,146.56,146.33,146.34,1236.0
2023-11-02 08:15:00,146.31,146.41,146.2,146.41,83.0
2023-11-02 08:00:00,145.83,146.8,145.4,146.39,1067.0
2023-11-02 07:45:00,146.43,146.43,146.26,146.36,109.0
2023-11-02 07:30:00,145.98,146.68,145.98,146.55,5811.0
2023-11-02 07:15:00,145.94,145.98,145.94,145.98,109.0
2023-11-02 07:00:00,145.66,145.94,145.65,145.69,121.0
2023-11-02 06:45:00,145.82,145.82,145.82,145.82,1.0
2023-11-02 06:30:00,145.57,145.57,145.55,145.55,26.0
2023-11-02 05:45:00,145.88,145.88,145.83,145.83,100.0
2023-11-02 05:15:00,145.5,145.5,145.49,145.49,34.0
2023-11-02 05:00:00,146.0,146.0,145.48,145.48,1261.0
2023-11-02 04:45:00,145.9,145.9,145.81,145.81,11.0
2023-11-02 04:30:00,146.0,146.0,146.0,146.0,4.0
2023-11-02 04:00:00,145.41,146.0,145.41,145.99,174.0
2023-11-01 19:45:00,145.77,145.94,145.7,145.94,114.0
2023-11-01 19:30:00,145.74,145.74,145.74,145.74,20.0
2023-11-01 19:15:00,145.74,145.74,145.47,145.52,16.0
2023-11-01 19:00:00,145.4,145.69,145.4,145.51,1046599.0
2023-11-01 18:45:00,145.69,145.69,145.38,145.69,1036.0
2023-11-01 18:30:00,145.4,145.69,145.39,145.69,1046646.0
2023-11-01 18:15:00,145.69,145.69,145.69,145.69,3.0
2023-11-01 18:00:00,145.69,145.69,145.45,145.45,48.0
2023-11-01 17:45:00,145.69,145.69,145.28,145.28,47.0
2023-11-01 17:30:00,145.45,145.45,145.28,145.28,27.0
2023-11-01 17:15:00,145.64,145.64,145.28,145.562,11.0
2023-11-01 17:00:00,145.47,145.88,145.0,145.4,57680.0
2023-11-01 16:45:00,145.78,145.78,145.48,145.48,4.0
2023-11-01 16:30:00,145.18,145.48,145.18,145.48,41.0
2023-11-01 16:15:00,145.4,145.45,145.0,145.18,11828.0
2023-11-01 16:00:00,145.45,145.45,145.23,145.4,3697993.0
2023-11-01 15:45:00,145.75,145.75,145.33,145.45,510658.0
2023-11-01 15:30:00,145.485,145.85,145.41,145.76,168774.0
2023-11-01 15:15:00,145.49,145.71,145.32,145.49,112831.0
2023-11-01 15:00:00,145.28,145.63,145.27,145.44,96623.0
2023-11-01 14:45:00,144.74,145.3,144.74,145.25,70942.0
2023-11-01 14:30:00,144.97,145.21,144.698,144.805,80266.0
2023-11-01 14:15:00,144.67,145.07,144.53,144.99,84125.0
2023-11-01 14:00:00,144.685,144.93,144.616,144.64,86212.0
2023-11-01 13:45:00,144.75,144.78,144.61,144.69,75769.0
2023-11-01 13:30:00,144.64,144.835,144.45,144.75,119293.0
2023-11-01 13:15:00,144.98,144.99,144.64,144.67,53822.0
2023-11-01 13:00:00,144.76,144.99,144.725,144.9653,44585.0
2023-11-01 12:45:00,144.6831,144.847,144.635,144.77,43970.0
2023-11-01 12:30:00,144.64,144.81,144.595,144.69,79121.0
2023-11-01 12:15:00,144.97,144.995,144.6,144.65,91331.0
2023-11-01 12:00:00,145.2,145.225,144.87,144.9601,82853.0
2023-11-01 11:45:00,145.645,145.645,145.1301,145.2,80687.0
2023-11-01 11:30:00,145.865,145.93,145.6375,145.66,82122.0
2023-11-01 11:15:00,146.2,146.26,145.81,145.87,164293.0
2023-11-01 11:00:00,146.3,146.4699,146.0,146.195,102166.0
2023-11-01 10:45:00,146.44,146.51,146.25,146.34,77906.0
2023-11-01 10:30:00,145.59,146.45,145.58,146.425,250277.0
2023-11-01 10:15:00,145.6511,145.69,145.45,145.59,94843.0
2023-11-01 10:00:00,145.5,145.7678,145.1657,145.62,123195.0
2023-11-01 09:45:00,145.08,145.51,145.08,145.475,122000.0
2023-11-01 09:30:00,145.0,145.244,144.62,145.125,171890.0
2023-11-01 09:15:00,144.6,145.0,144.6,144.96,822.0
2023-11-01 09:00:00,144.36,144.87,144.36,144.68,113.0
2023-11-01 08:45:00,144.55,144.64,144.35,144.64,2434.0
2023-11-01 08:30:00,144.5,144.58,144.352,144.352,69.0
2023-11-01 08:15:00,144.46,144.5,144.46,144.5,20.0
2023-11-01 08:00:00,144.25,144.64,144.13,144.45,52.0
2023-11-01 07:45:00,144.49,144.49,144.25,144.25,132.0
2023-11-01 07:00:00,144.47,144.51,144.46,144.51,68.0
2023-11-01 06:00:00,144.45,144.45,144.45,144.45,1.0
2023-11-01 05:30:00,144.38,144.38,144.27,144.27,28.0
2023-11-01 05:00:00,144.42,144.42,144.42,144.42,54.0
2023-11-01 04:45:00,144.36,144.36,144.36,144.36,10.0
2023-11-01 04:30:00,144.45,144.45,144.45,144.45,1.0
2023-11-01 04:15:00,144.64,144.64,144.64,144.64,1.0
2023-11-01 04:00:00,144.5,144.5,144.5,144.5,1.0
2023-10-31 19:45:00,144.61,144.61,144.59,144.59,208.0
2023-10-31 19:30:00,144.3,144.61,144.3,144.61,3.0
2023-10-31 19:15:00,144.61,144.61,144.61,144.61,5.0
2023-10-31 19:00:00,144.64,144.64,144.61,144.61,1885605.0
2023-10-31 18:30:00,144.64,144.64,144.3,144.3,1885616.0
2023-10-31 18:15:00,144.61,144.61,144.61,144.61,1.0
2023-10-31 18:00:00,144.6,144.62,144.3,144.3,19.0
2023-10-31 17:45:00,144.31,144.63,144.24,144.6,265.0
2023-10-31 17:30:00,144.55,144.59,144.24,144.24,89.0
2023-10-31 17:15:00,144.35,144.63,144.35,144.63,39.0
2023-10-31 17:00:00,144.25,144.25,144.25,144.25,2.0
2023-10-31 16:45:00,144.58,144.64,144.58,144.63,7602.0
2023-10-31 16:30:00,144.64,144.64,144.4,144.64,112.0
2023-10-31 16:15:00,144.64,144.64,144.4,144.4,152.0
2023-10-31 16:00:00,144.62,144.76,143.98,144.64,7038191.0
2023-10-31 15:45:00,144.52,144.76,144.34,144.62,764036.0
2023-10-31 15:30:00,144.43,144.54,144.33,144.54,179242.0
2023-10-31 15:15:00,144.26,144.45,144.22,144.43,117303.0
2023-10-31 15:00:00,144.34,144.405,144.2217,144.27,127730.0
2023-10-31 14:45:00,144.26,144.4,144.16,144.34,107980.0
2023-10-31 14:30:00,144.13,144.28,144.035,144.27,101363.0
2023-10-31 14:15:00,144.24,144.33,144.04,144.1183,112030.0
2023-10-31 14:00:00,144.39,144.455,144.21,144.225,136656.0
2023-10-31 13:45:00,144.18,144.4,144.155,144.3785,71027.0
2023-10-31 13:30:00,143.85,144.23,143.84,144.18,95626.0
2023-10-31 13:15:00,143.75,143.94,143.75,143.82,80557.0
2023-10-31 13:00:00,143.57,143.83,143.565,143.77,73970.0
2023-10-31 12:45:00,143.47,143.57,143.43,143.565,44659.0
2023-10-31 12:30:00,143.32,143.51,143.165,143.415,64384.0
2023-10-31 12:15:00,143.2938,143.36,143.18,143.31,59978.0
2023-10-31 12:00:00,143.52,143.5705,143.26,143.26,65959.0
2023-10-31 11:45:00,143.45,143.52,143.35,143.5024,68804.0
2023-10-31 11:30:00,143.4,143.54,143.31,143.44,63327.0
2023-10-31 11:15:00,143.49,143.54,143.31,143.4,79486.0
2023-10-31 11:00:00,143.34,143.53,143.235,143.49,89704.0
2023-10-31 10:45:00,143.26,143.365,143.12,143.34,118710.0
2023-10-31 10:30:00,143.3,143.34,143.01,143.26,140862.0
2023-10-31 10:15:00,143.51,143.61,143.145,143.29,99501.0
2023-10-31 10:00:00,143.01,143.55,142.78,143.505,140548.0
2023-10-31 09:45:00,143.07,143.13,142.9,143.05,119758.0
2023-10-31 09:30:00,143.0,143.12,142.59,143.06,193032.0
2023-10-31 09:15:00,142.6891,142.89,142.68,142.89,180.0
2023-10-31 09:00:00,142.87,143.0,142.63,142.84,644.0
2023-10-31 08:45:00,142.87,142.97,142.75,142.75,77.0
2023-10-31 08:30:00,143.0,143.0,142.74,142.74,16.0
2023-10-31 08:15:00,142.63,143.0,142.6,142.6,35.0
2023-10-31 08:00:00,143.0,143.0,138.01,142.75,317.0
2023-10-31 07:45:00,142.7,142.7,142.7,142.7,1.0
2023-10-31 07:15:00,142.95,143.0,142.87,142.88,107.0
2023-10-31 07:00:00,142.84,142.98,142.84,142.98,54.0
2023-10-31 06:45:00,142.66,142.66,142.66,142.66,5.0
2023-10-31 06:30:00,142.75,142.8,142.65,142.65,15.0
2023-10-31 06:15:00,143.06,143.06,143.06,143.06,2.0
2023-10-31 06:00:00,142.94,143.01,142.84,142.84,157.0
2023-10-31 05:45:00,142.95,142.95,142.95,142.95,2.0
2023-10-31 04:45:00,142.63,142.63,142.63,142.63,2.0
2023-10-30 19:15:00,142.63,142.63,142.63,142.63,1.0
2023-10-30 19:00:00,142.63,142.63,142.63,142.63,587336.0
2023-10-30 18:45:00,142.51,142.51,142.51,142.51,1.0
2023-10-30 18:30:00,142.63,142.63,142.5,142.51,587445.0
2023-10-30 18:15:00,142.6288,142.6288,142.6288,142.6288,3.0
2023-10-30 18:00:00,142.63,142.63,142.63,142.63,2.0
2023-10-30 17:30:00,142.46,142.63,142.46,142.63,2.0
2023-10-30 17:15:00,142.63,142.63,142.63,142.63,1.0
2023-10-30 17:00:00,142.488,142.488,142.46,142.46,51.0
2023-10-30 16:45:00,142.6,142.63,142.6,142.63,6776.0
2023-10-30 16:30:00,142.62,142.63,142.48,142.63,143.0
2023-10-30 16:15:00,142.63,142.63,142.55,142.62,4729.0
2023-10-30 16:00:00,142.69,143.98,142.45,142.45,1838799.0
2023-10-30 15:45:00,142.93,142.99,142.58,142.62,552412.0
2023-10-30 15:30:00,143.095,143.115,142.91,142.935,215084.0
2023-10-30 15:15:00,143.365,143.5,143.1,143.1,196679.0
2023-10-30 15:00:00,143.31,143.46,143.24,143.37,124533.0
2023-10-30 14:45:00,143.16,143.45,143.16,143.31,112874.0
2023-10-30 14:30:00,143.13,143.315,143.12,143.15,103636.0
2023-10-30 14:15:00,143.22,143.26,143.02,143.12,100804.0
2023-10-30 14:00:00,143.45,143.45,143.16,143.23,109934.0
2023-10-30 13:45:00,143.26,143.45,143.24,143.44,109180.0
2023-10-30 13:30:00,143.35,143.41,143.13,143.26,93670.0
2023-10-30 13:15:00,142.91,143.3938,142.8,143.32,101878.0
2023-10-30 13:00:00,142.87,142.98,142.66,142.9,100699.0
2023-10-30 12:45:00,142.9235,142.94,142.71,142.85,105312.0
2023-10-30 12:30:00,143.25,143.37,142.92,142.92,96018.0
2023-10-30 12:15:00,143.7007,143.8,143.26,143.275,97701.0
2023-10-30 12:00:00,143.6,143.83,143.55,143.73,99604.0
2023-10-30 11:45:00,143.4,143.63,143.245,143.59,107948.0
2023-10-30 11:30:00,143.45,143.64,143.1,143.39,88560.0
2023-10-30 11:15:00,143.81,143.838,143.4,143.43,79280.0
2023-10-30 11:00:00,143.78,143.96,143.7,143.8207,115222.0
2023-10-30 10:45:00,143.52,143.98,143.4606,143.78,120539.0
2023-10-30 10:30:00,142.84,143.515,142.72,143.49,128026.0
2023-10-30 10:15:00,143.57,143.57,142.78,142.78,150942.0
2023-10-30 10:00:00,144.45,144.45,143.5305,143.57,132079.0
2023-10-30 09:45:00,144.04,144.5,143.93,144.44,106256.0
2023-10-30 09:30:00,143.19,144.18,142.79,143.985,175885.0
2023-10-30 09:15:00,143.43,143.44,143.0424,143.05,814.0
2023-10-30 09:00:00,143.04,143.23,143.02,143.22,332.0
2023-10-30 08:45:00,143.02,143.03,143.01,143.03,320.0
2023-10-30 08:30:00,142.98,143.25,142.98,143.25,609.0
2023-10-30 08:15:00,143.2,143.21,143.08,143.08,295.0
2023-10-30 08:00:00,143.01,145.05,142.52,143.21,379.0
2023-10-30 07:45:00,143.45,143.45,143.25,143.26,105.0
2023-10-30 07:15:00,143.18,143.43,143.18,143.18,400.0
2023-10-30 07:00:00,143.37,143.37,143.0,143.24,58.0
2023-10-30 06:45:00,142.95,142.95,142.95,142.95,10.0
2023-10-30 06:30:00,143.25,143.25,142.75,142.99,189.0
2023-10-30 06:15:00,143.25,143.25,143.25,143.25,21.0
2023-10-30 06:00:00,143.04,143.28,142.74,143.28,87.0
2023-10-30 05:45:00,143.34,143.34,143.34,143.34,3.0
2023-10-30 05:30:00,143.25,143.25,143.25,143.25,32.0
2023-10-30 04:30:00,143.16,143.2,143.16,143.2,22.0
2023-10-30 04:15:00,143.16,143.16,143.16,143.16,17.0
2023-10-30 04:00:00,142.33,143.16,142.16,142.99,206.0
2023-10-27 19:30:00,142.3,142.3,142.3,142.3,12.0
2023-10-27 19:00:00,142.52,142.69,142.38,142.41,554045.0
2023-10-27 18:45:00,142.55,142.55,142.48,142.48,3.0
2023-10-27 18:30:00,142.52,142.55,142.52,142.55,553824.0
2023-10-27 18:15:00,142.55,142.55,142.5,142.52,72.0
2023-10-27 18:00:00,142.3151,142.49,142.3,142.3,78.0
2023-10-27 17:45:00,142.3,142.3,142.3,142.3,3.0
2023-10-27 17:30:00,142.48,142.52,142.34,142.52,23.0
2023-10-27 17:15:00,142.7,142.7,142.55,142.55,183.0
2023-10-27 17:00:00,142.52,142.7,142.52,142.55,14814.0
2023-10-27 16:45:00,142.59,142.6,142.55,142.55,63.0
2023-10-27 16:30:00,142.65,142.65,142.6,142.6,101.0
2023-10-27 16:15:00,142.52,143.35,141.84,141.84,1400.0
2023-10-27 16:00:00,142.49,143.18,142.14,142.52,1778028.0
2023-10-27 15:45:00,141.97,142.57,141.97,142.52,634487.0
2023-10-27 15:30:00,142.265,142.375,141.85,141.98,241036.0
2023-10-27 15:15:00,142.01,142.27,141.74,142.26,165745.0
2023-10-27 15:00:00,142.28,142.36,141.85,142.0,191537.0
2023-10-27 14:45:00,142.83,142.875,142.22,142.28,144509.0
2023-10-27 14:30:00,142.19,142.82,142.0801,142.82,185958.0
2023-10-27 14:15:00,141.76,142.325,141.71,142.18,182516.0
2023-10-27 14:00:00,142.12,142.175,141.71,141.765,190564.0
2023-10-27 13:45:00,142.44,142.5,142.155,142.16,117104.0
2023-10-27 13:30:00,142.415,142.6099,142.23,142.48,151495.0
2023-10-27 13:15:00,142.08,142.43,142.07,142.41,121469.0
2023-10-27 13:00:00,142.29,142.66,142.05,142.08,151494.0
2023-10-27 12:45:00,142.54,142.59,142.26,142.3074,72417.0
2023-10-27 12:30:00,142.63,142.75,142.53,142.535,56122.0
2023-10-27 12:15:00,142.75,142.85,142.5108,142.64,61486.0
2023-10-27 12:00:00,142.66,142.9,142.6,142.72,93372.0
2023-10-27 11:45:00,142.8,142.97,142.6,142.67,158227.0
2023-10-27 11:30:00,143.125,143.145,142.65,142.83,106690.0
2023-10-27 11:15:00,142.73,143.21,142.63,143.0902,135830.0
2023-10-27 11:00:00,142.79,142.91,142.4012,142.74,133964.0
2023-10-27 10:45:00,143.07,143.08,142.36,142.81,173548.0
2023-10-27 10:30:00,142.25,143.29,142.1,143.1,428453.0
2023-10-27 10:15:00,143.41,143.42,142.25,142.265,212529.0
2023-10-27 10:00:00,143.72,143.99,143.19,143.395,192916.0
2023-10-27 09:45:00,144.62,144.7,143.52,143.79,160297.0
2023-10-27 09:30:00,143.62,144.61,143.5,144.61,307553.0
2023-10-27 09:15:00,143.5015,144.1,143.5015,143.9,1104.0
2023-10-27 09:00:00,143.76,143.76,143.55,143.56,86.0
2023-10-27 08:45:00,143.6,144.0,143.56,143.62,249.0
2023-10-27 08:30:00,143.4038,143.73,143.4038,143.59,127.0
2023-10-27 08:15:00,143.51,143.75,143.32,143.48,569.0
2023-10-27 08:00:00,144.0,144.0,143.08,143.66,1732.0
2023-10-27 07:45:00,143.25,143.25,143.18,143.18,273.0
2023-10-27 07:30:00,143.25,143.56,143.25,143.32,1253.0
2023-10-27 07:15:00,143.88,143.88,143.25,143.25,632.0
2023-10-27 07:00:00,144.15,144.28,143.69,143.75,701.0
2023-10-27 06:45:00,144.01,144.01,143.68,143.68,179.0
2023-10-27 06:15:00,144.25,144.25,143.77,144.0,623.0
2023-10-27 06:00:00,144.58,144.58,144.19,144.25,277.0
2023-10-27 05:45:00,144.23,144.58,144.23,144.5,636.0
2023-10-27 05:30:00,144.17,144.24,143.8,144.16,700.0
